year,pick,team,name,college,yrs,gms,min,pts,trb,ast,fg%,3p%,ft%,mpg,ppg,rpg,apg,ws,ws/48,bpm,vorp,link,at_col,mvps,roy,dpoys,smoys,mips,fmvps,1st_team,2nd_team,3rd_team,all_nba,all_star,franchise,active
1978,106,DEN,Michael Edwards,University of Texas Rio Grande Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/e/edwarmi02.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DEN,FALSE
1978,107,PHO,Andre Wakefield,Loyola Chicago,2,81,633,187,80,73,0.354,0,0.708,7.8,2.3,1,0.9,-1.1,-0.08,-7,-0.9,/players/w/wakefan01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,PHO,FALSE
1978,108,SAS,Eugene Parker,Purdue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/p/parkeeu01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,SAS,FALSE
1978,109,PHI,Mark Haymore,UMass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/h/haymoma01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,PHI,FALSE
1978,110,POR,Clay Johnson,Missouri,3,80,688,224,93,45,0.41,0.333,0.724,8.6,2.8,1.2,0.6,0.7,0.046,-3.6,-0.3,/players/j/johnscl02.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,POR,FALSE
1978,111,NJN,Golie Augustus,South Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/a/augusgo01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,BRK,FALSE
1978,112,SDC,Bob Misevicius,Providence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/m/miscebo01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,LAC,FALSE
1978,113,HOU,Eddie Joe Chavez,Santa Clara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/c/chaveed01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,HOU,FALSE
1978,114,KCK,Jim Krivacs,Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/k/krivaji01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,SAC,FALSE
1978,115,IND,Sherman Dillard,James Madison University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/d/dillash02.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,IND,FALSE
